author_first,title,mag_name,paper_num
王曦,中国货币政策规则的比较分析——基于DSGE模型的三规则视角;货币政策预期与通货膨胀管理——基于消息冲击的DSGE分析;人民币合意升值幅度的一种算法;中国居民消费/储蓄行为的一个理论模型;我国国有经济的双重目标与TFP核算的微观基础;经济转型中的投资行为与投资总量;中国货币市场运行:内生性、调整时滞与动态;定向降准政策的有效性:基于消费与投资刺激效应的评估;,经济研究;经济研究;经济研究;经济学(季刊);经济学(季刊);经济学(季刊);经济学(季刊);中国工业经济;,8
王曲,健康的价值及若干决定因素:文献综述;,经济学(季刊);,1
王曲华,商业银行实施信贷退出的意义、难点和对策措施;,金融论坛;,1
王曼舒,商业银行资本对其盈利性的影响;,金融论坛;,1
王月欣,从动态博弈视角看企业控制权的配置;,南开经济研究;,1
王朝平,“中国之迷”再讨论;,南开经济研究;,1
王朝明,收入流动性测度研究述评;,南开经济研究;,1
王朝晖,试论商业银行业务营销的整合、定位与品牌策略;试论商业银行业务营销的整合、定位与品牌策略;,金融论坛;金融论坛;,2
王朝辉,“资本雇佣劳动”与“劳动雇佣资本”;,南开经济研究;,1
王朝阳,涨跌停、融资融券与股价波动率——基于AH股的比较研究;,经济研究;,1
王未卿,商业银行客户流失的影响因素——基于生存分析方法的研究;,金融论坛;,1
王松,中国居民消费率的可比性调整——基于经验与统计分析的视角;,金融评论;,1
王松奇,金融支持农村经济增长的实证分析——基于结构的视角;金融支持农村经济增长的实证分析——基于结构的视角;,金融评论;金融评论;,2
王松涛,城市经济开放度对房地产价格的影响研究——基于中国35个大中城市面板数据模型的分析;,南开经济研究;,1
王林生,入世与中国的外资利用——以竞争力为中心的一种观点;,南开经济研究;,1
王根蓓,对偶性一般均衡分析与国际贸易理论的深化——基于迪克西特与诺曼著《国际贸易理论》的分析;,经济学(季刊);,1
王格玮,地区间收入差距对农村劳动力迁移的影响——基于第五次全国人口普查数据的研究;,经济学(季刊);,1
王森,山西票号的密押与现代货币的防伪——渊源、发展与比较;,金融研究;,1
王楚明,国际货币体系改革与发展中国家利益原则;,金融研究;,1
王欢,利率市场化、非利息收入与银行净利差;农村教师对后进学生刻板印象的测量研究;,金融论坛;经济学(季刊);,2
王正位,为什么如此少的创业企业获得风险投资?;投资者利益保护与新兴市场证券发行管制;,南开经济研究;南开经济研究;,2
王永中,出口拉动增长抑或增长推动出口:来自中国的经验证据;风险偏好、投资动机与中国对外直接投资:基于面板数据的分析;美联储进入和退出量化宽松的节奏与效应——兼论中国外汇储备的投资策略;中国外汇储备的经济成本;中国资本管制与外汇冲销的有效性——基于抵消系数和冲销系数模型;国际资本流动悖论:一个文献综述;,金融评论;金融评论;金融评论;金融评论;金融评论;金融评论;,6
王永兴,中国地下经济的区域发展分化:基于多指标面板数据的聚类分析检验;,南开经济研究;,1
王永贵,服务外包中创新能力的测量、提升与绩效影响研究——基于发包与承包双方知识转移视角的分析;,管理世界;,1
王永进,开发区生产率优势的来源:集聚效应还是选择效应?;上游垄断与中国企业产品质量升级;基础设施如何提升了出口技术复杂度?;政治关联与企业的契约实施环境;,经济研究;经济研究;经济研究;经济学(季刊);,4
王永钦,识别中国非金融企业的影子银行活动——来自合并资产负债表的证据;软预算约束与中国地方政府债务违约风险:来自金融市场的证据;财政分权下的地方政府债券设计:不同发行方式与最优信息准确度;信任品市场的竞争效应与传染效应:理论和基于中国食品行业的事件研究;中国对外直接投资区位选择的决定因素:制度、税负和资源禀赋;中国的大国发展道路——论分权式改革的得失;市场互联性、关系型合约与经济转型;中国经济改革之河的“此岸”与“彼岸”——评袁志刚教授《均衡与非均衡:中国宏观经济与转型问题探索》;,管理世界;经济研究;经济研究;经济研究;经济研究;经济研究;经济研究;经济学(季刊);,8
王永齐,贸易结构、技术密度与经济增长——一个分析框架及基于中国数据的检验;贸易溢出、人力资本与经济增长——基于中国数据的经验分析;,经济学(季刊);南开经济研究;,2
王汝芳,创值与资本效益;,南开经济研究;,1
王江,消费金融研究综述;,经济研究;,1
王治政,基于金融决策框架的家庭资产配置理论研究进展及关键问题;,管理世界;,1
王洋,二元经济转换:实物模型与货币模型;,南开经济研究;,1
王洪光,收益递增、运输成本与贸易模式;,经济学(季刊);,1
王洪斌,利率市场化的货币模型分析——从一种全新角度的审视;,南开经济研究;,1
王海兵,财富性还是生产性?同质性还是异质性?——关于中国物质资本测量的故事;创新驱动与现代产业发展体系——基于我国省际面板数据的实证分析;,经济学(季刊);经济学(季刊);,2
王海港,职业技能培训对农村居民非农收入的影响;城镇居民教育收益率的地区差异及其解释;中国居民家庭的收入变动及其对长期平等的影响;,经济研究;经济研究;经济研究;,3
王淳,信息技术在商业银行信用风险管理中的应用;,金融论坛;,1
王滨,风险偏好改变、多重均衡与危机传染;,南开经济研究;,1
王潇,利率市场化改革与经济增长——基于54个国家的实证研究;,金融论坛;,1
王煦逸,商业银行客户资信评价模糊综合判别模型;,金融研究;,1
王燕,中国养老金隐性债务、转轨成本、改革方式及其影响——可计算一般均衡分析;,经济研究;,1
王燕妮,家族企业的高管激励与研发投入关系研究——基于家族所有权和控制权视角;,南开经济研究;,1
王燕武,中国经济波动来源于供给还是需求——基于新凯恩斯模型的研究;地方政府行为与地区产业结构趋同的理论及实证分析;,南开经济研究;南开经济研究;,2
王爱俭,宏观审慎政策效应及其与货币政策关系研究;人民币名义汇率与利率的互动关系研究;经济发展中金融杠杆的门槛效应分析——基于跨国面板数据的实证研究;虚拟经济的波动特征与演化路径——基于复杂性科学的研究;金融创新与中国虚拟经济发展研究;,经济研究;经济研究;金融评论;南开经济研究;金融研究;,5
王爱虎,中国吸引跨国外包的经济环境和政策研究;,经济研究;,1
王玉清,从出口增长奇迹到进口增长奇迹——1980年以来全球进口贸易国别格局与中国地位的变化;,南开经济研究;,1
王玉珍,商会的生成机制及有效性理论综述;,南开经济研究;,1
王玉茹,中国近代的经济增长和中长周期波动;近代中国农民生活水平分析;经济史理论与方法创新的思考;,经济学(季刊);南开经济研究;南开经济研究;,3
王玉雄,资本金缺口及各种补充方式利弊分析;,金融论坛;,1
王玲,高技术产业技术投入和生产率增长之间关系的研究;中国制造业外资生产率溢出的条件性研究;,经济学(季刊);经济学(季刊);,2
王玲玲,道德偏好与道德改善:中国机构投资者持股研究;管理者异化与国资企业治理效率;,金融评论;南开经济研究;,2
王珏,中国上市公司金融工具投资收益的盈余管理研究;显著性和稳定性——降低基尼系数两种方法的效应评价;,金融论坛;南开经济研究;,2
王班班,有偏技术进步、要素替代与中国工业能源强度;市场型和命令型政策工具的节能减排技术创新效应——基于中国工业行业专利数据的实证;,经济研究;中国工业经济;,2
王珺红,网上银行顾客感知价值对银行顾客资产的影响;,金融论坛;,1
王琎,婚姻对家庭风险资产选择的影响;,南开经济研究;,1
王琦,竞争与合作:内地中心城市银行业市场格局的个案研究;,金融研究;,1
王琳,信息不对称与国有商业银行经营管理;,金融论坛;,1
王琼,非贷款业务对银行一级资本充足率的影响;,金融论坛;,1
王瑞华,转型期国有商业银行员工压力的调查与应对策略;,金融论坛;,1
王瑞淑,商业银行新产品的隐性需求研究;,金融论坛;,1
王璐,风险相关性与银行系统性风险测度;中国股市和债市波动的溢出效应——基于交易所和银行间市场的实证研究;在范式转换中探寻“宏观经济学的微观基础”——一个基于马克思经济学研究视角的理论解析;,金融论坛;金融论坛;南开经济研究;,3
王甄,控制权转让、产权性质与公司绩效;,经济研究;,1
王申,人民币汇率、短期国际资本流动与资产价格;,金融论坛;,1
王皓,资本结构理论发展与国内实证研究综述;,南开经济研究;,1
王相宁,商业银行外汇风险暴露及其影响因素;中国商业银行市场势力对其效率和稳定性的影响;,金融论坛;金融论坛;,2
王磊,存贷利差与利率市场化的宏观经济效应研究;,金融评论;,1
王祺,金融双语;金融双语;MBO亟须规范;,金融论坛;金融论坛;金融论坛;,3
王福林,个人住房抵押贷款违约风险影响因素实证研究——以杭州市为例;,经济学(季刊);,1
王秀清,纵向关联市场间的价格传递;,经济学(季刊);,1
王秀芳,扭曲制度下的制度扭曲:国有商业银行不良资产剥离案例研究;,金融研究;,1
王稳,基于行为金融学的行为投资分析方法;,金融论坛;,1
王稼琼,家庭生产函数视角下的时间偏好与储蓄率决定——兼论中美的储蓄率差异;,经济研究;,1
王立勇,不同粘性条件下金融加速器效应的经验研究;开放经济下我国非线性货币政策的非对称效应研究;财政政策非线性效应及其解释——兼论巴罗-格罗斯曼宏观一般非均衡模型在中国的适用性;,经济研究;经济研究;经济研究;,3
