,title,mag_name,mag_classn,mag_city,mag_city_code,author_first,author_unit_first,unit_city,unit_city_code,coauthor,ym,class_num
6188,金融开放的多角度透视,经济学季刊,经济与管理,北京市,1100,黄玲,北京大学,北京市,1100.0,,2007-01-01,F
6189,以购买力平价测算基尼系数的尝试,经济学季刊,经济与管理,北京市,1100,易纲,北京大学,北京市,1100.0, 张燕姣,2006-10-01,F;F
6190,我国国有经济的双重目标与TFP核算的微观基础,经济学季刊,经济与管理,北京市,1100,王曦,中山大学,广州市,4401.0, 舒元; 才国伟,2006-10-01,F;F
6191,关于中美经济规模的国际比较研究,经济学季刊,经济与管理,北京市,1100,任若恩,北京航空航天大学,北京市,1100.0, 郑海涛; 柏满迎,2006-10-01,F
6192,全球化加剧了城市贫困吗?,经济学季刊,经济与管理,北京市,1100,张茵,西北农林科技大学,咸阳市,6104.0, 万广华,2006-10-01,F
6193,消费平滑、风险分担与完全保险——基于城镇家庭收支调查的实证研究,经济学季刊,经济与管理,北京市,1100,陈玉宇,北京大学,北京市,1100.0, 行伟波,2006-10-01,F
6194,李约瑟之谜与经济地理学的启示:答皮文的评论,经济学季刊,经济与管理,北京市,1100,文贯中,美国康州三一学院,国外,9000.0,,2006-10-01,F
6195,回应政府质疑:一个自然的不可能性或一个不合理的合作假设,经济学季刊,经济与管理,北京市,1100,艾德荣,淡江大学,台湾省,7100.0,,2006-10-01,F
6196,银行导向的存款保险体系——一个适用于欠发达国家的存款保险制度,经济学季刊,经济与管理,北京市,1100,范小云,南开大学,天津市,1200.0, 曹元涛,2006-10-01,F
6197,可转债的信号发送功能:中国市场的例子,经济学季刊,经济与管理,北京市,1100,杨如彦,中国科学院,北京市,1100.0, 孟辉; 徐峰,2006-10-01,F
6198,农业保险与农用化学品施用关系研究——对新疆玛纳斯河流域农户的经验分析,经济学季刊,经济与管理,北京市,1100,钟甫宁,南京农业大学,南京市,3201.0, 宁满秀; 邢鹂; 苗齐,2006-10-01,F
6199,中国区域经济发展与劳动力流动——使用区域连接CGE模型的数量分析,经济学季刊,经济与管理,北京市,1100,王飞,对外经济贸易大学,北京市,1100.0, 郭颂宏; 江崎光男,2006-07-01,F;F
6200,R&D存量、知识函数与生产效率,经济学季刊,经济与管理,北京市,1100,吴延兵,中国社会科学院,北京市,1100.0,,2006-07-01,F;F
6201,中国核心通胀率与产出缺口经验分析,经济学季刊,经济与管理,北京市,1100,赵留彦,北京大学,北京市,1100.0,,2006-07-01,F;F
6202,机场博弈与中国起降费规制改革——一个合作博弈论评价,经济学季刊,经济与管理,北京市,1100,董保民,对外经济贸易大学,北京市,1100.0, 郭桂霞,2006-07-01,F;F
6203,技术许可中道德风险问题的价格契约治理机制研究,经济学季刊,经济与管理,北京市,1100,岳贤平,铜陵学院,铜陵市,3407.0, 顾海英,2006-07-01,F
6204,村民自治、农村税费改革与农村公共投资,经济学季刊,经济与管理,北京市,1100,罗仁福,中国科学院,北京市,1100.0, 张林秀; 黄季焜; 罗斯高; 刘承芳,2006-07-01,D;F;F
6206,转型中国宏观经济分析的有益探索——评王曦著《中国转型经济总需求分析:微观基础与总量运行》,经济学季刊,经济与管理,北京市,1100,张曙光,天则经济研究所,北京市,1100.0,,2006-07-01,F
6207,公司治理与掏空,经济学季刊,经济与管理,北京市,1100,高雷,汕头大学,汕头市,4405.0, 何少华; 黄志忠,2006-07-01,F
6208,人民币实际汇率之谜(1979—2005)——基于事实比较和文献述评的观察,经济学季刊,经济与管理,北京市,1100,卢锋,北京大学,北京市,1100.0,,2006-04-01,F;F
6209,技术选择、制度与经济发展,经济学季刊,经济与管理,北京市,1100,林毅夫,北京大学,北京市,1100.0, 潘士远; 刘明兴,2006-04-01,F;F
6210,新古典模型中收入和财富分配持续不平等的动态演化,经济学季刊,经济与管理,北京市,1100,王弟海,北京大学,北京市,1100.0, 龚六堂,2006-04-01,F;F
6211,城乡分割、就业状况与主观幸福感差异,经济学季刊,经济与管理,北京市,1100,罗楚亮,中国社会科学院,北京市,1100.0,,2006-04-01,F;F;F
6212,基于贸易视角的人民币区域化研究,经济学季刊,经济与管理,北京市,1100,韩民春,华中科技大学,武汉市,4201.0, 袁秀林,2007-01-01,F
6213,政企合谋与经济发展,经济学季刊,经济与管理,北京市,1100,聂辉华,中国人民大学,北京市,1100.0, 李金波,2006-10-01,F;F
6215,改革以来中国经济是否存在快速的效率改进?,经济学季刊,经济与管理,北京市,1100,黎德福,同济大学,上海市,3100.0, 陈宗胜,2006-10-01,F
6216,城市化、结构变动与农业发展——基于城乡两部门的动态一般均衡分析,经济学季刊,经济与管理,北京市,1100,钱陈,宁波市发展和改革委员会,宁波市,3302.0, 史晋川,2006-10-01,F
6217,局部性改革的逻辑:理论与中国农村市场发展和商业环境的案例,经济学季刊,经济与管理,北京市,1100,章奇,美国西北大学,国外,9000.0, 刘明兴,2006-10-01,F
6218,李约瑟之谜的解释:我们到底站在哪里?——与文贯中、张宇燕、艾德荣等商榷,经济学季刊,经济与管理,北京市,1100,皮建才,北京大学,北京市,1100.0,,2006-10-01,F
6219,阶级分析、产权保护与长期增长——对皮建才博士评论的回应,经济学季刊,经济与管理,北京市,1100,张宇燕,中国社会科学院,北京市,1100.0, 高程,2006-10-01,F
6220,理性泡沫与内生货币供给下的恶性通货膨胀:中国1945—1949,经济学季刊,经济与管理,北京市,1100,赵留彦,北京大学,北京市,1100.0,,2006-10-01,F
6221,制度建设、公司特质信息与股价波动的同步性——基于R~2研究的视角,经济学季刊,经济与管理,北京市,1100,游家兴,厦门大学,厦门市,3502.0, 张俊生; 江伟,2006-10-01,F
6222,失之东隅、收之桑榆:双边市场中的银行卡组织,经济学季刊,经济与管理,北京市,1100,王学斌,上海大学,上海市,3100.0, 赵波; 寇宗来; 石磊,2006-10-01,F
6223,贸易结构、技术密度与经济增长——一个分析框架及基于中国数据的检验,经济学季刊,经济与管理,北京市,1100,王永齐,浙江工商大学,杭州市,3301.0,,2006-07-01,F
6224,外商直接投资对中国的技术溢出——一个基于中国省区面板数据的研究,经济学季刊,经济与管理,北京市,1100,谢建国,南京大学,南京市,3201.0,,2006-07-01,F;F
6225,战略竞争、股权融资约束与高负债融资抉择,经济学季刊,经济与管理,北京市,1100,邓剑琴,清华大学,北京市,1100.0, 朱武祥,2006-07-01,F;F
6226,电子货币发展对货币流通速度的影响——基于协整的实证研究,经济学季刊,经济与管理,北京市,1100,周光友,复旦大学,上海市,3100.0,,2006-07-01,F;F
6227,ATM跨行取款收费制的影响:一个基于网络外部性的分析框架,经济学季刊,经济与管理,北京市,1100,王学斌,上海大学,上海市,3100.0, 寇宗来,2006-07-01,F;F
6228,江苏省城市消费者对食品安全支付意愿的实证研究——以低残留青菜为例,经济学季刊,经济与管理,北京市,1100,周应恒,南京农业大学,南京市,3201.0, 彭晓佳,2006-07-01,F;F
6229,中国高考招生的地域歧视、内生经济增长与福利分析,经济学季刊,经济与管理,北京市,1100,刘玉铭,北京大学,北京市,1100.0, 张庆华,2006-07-01,G
6230,适宜技术、技术选择和发展中国家的经济增长,经济学季刊,经济与管理,北京市,1100,林毅夫,北京大学,北京市,1100.0, 张鹏飞,2006-07-01,F
6231,产业集聚、所有制结构与外商投资企业的区位选择,经济学季刊,经济与管理,北京市,1100,张俊妮,北京大学,北京市,1100.0, 陈玉宇,2006-07-01,F
6232,转基因食品标签与消费偏好——以南京市超市食用油实际销售数据为例,经济学季刊,经济与管理,北京市,1100,钟甫宁,南京农业大学,南京市,3201.0, 陈希; 叶锡君,2006-07-01,F
6233,总量贫困测度研究述评,经济学季刊,经济与管理,北京市,1100,张建华,华中科技大学,武汉市,4201.0, 陈立中,2006-04-01,F;F
6234,外商直接投资地理性聚集的国(地区)别效应:江苏例证,经济学季刊,经济与管理,北京市,1100,徐康宁,东南大学,南京市,3201.0, 王剑,2006-04-01,F;F
6235,"中国人类发展的地区差距和不协调——历史视角下的“一个中国,四个世界”",经济学季刊,经济与管理,北京市,1100,杨永恒,清华大学,北京市,1100.0, 胡鞍钢; 张宁,2006-04-01,F;F
6236,搜索、政府花费和失业,经济学季刊,经济与管理,北京市,1100,吴付科,华中科技大学,武汉市,4201.0, 曾宪初; 胡适耕,2006-04-01,F;F
6237,政府投资、政府消费与世界经济周期:以中国为例,经济学季刊,经济与管理,北京市,1100,周阳敏,郑州大学,郑州市,4101.0,,2006-04-01,F
6238,风险投资中的双向道德风险与帕累托有效的合约区间——讨价还价的视角,经济学季刊,经济与管理,北京市,1100,邓艳红,上海交通大学,上海市,3100.0, 陈宏民,2006-04-01,F;F
6239,对外贸易、地方保护和中国的产业布局,经济学季刊,经济与管理,北京市,1100,黄玖立,南开大学,天津市,1200.0, 李坤望,2006-04-01,F
6240,新贸易理论:证据再反思,经济学季刊,经济与管理,北京市,1100,董志勇,北京大学,北京市,1100.0,,2006-04-01,F
6241,中国应该让人民币升值吗?——分析汇率对外国直接投资的影响,经济学季刊,经济与管理,北京市,1100,邢予青,日本国际大学,国外,9000.0, 万广华,2006-01-01,F;F
6242,股权二元结构下配股对股权价值的影响,经济学季刊,经济与管理,北京市,1100,唐国正,北京大学,北京市,1100.0,,2006-01-01,F;F
6243,"理性恐慌,流动性黑洞和国有股减持之谜",经济学季刊,经济与管理,北京市,1100,陈灯塔,厦门大学,厦门市,3502.0, 周颖刚,2006-01-01,F;F
6244,多任务下的协调和授权,经济学季刊,经济与管理,北京市,1100,汪淼军,浙江大学,杭州市,3301.0, 张维迎,2006-01-01,F
6245,重复建设的政治经济学分析:一个基于委托代理框架的模型,经济学季刊,经济与管理,北京市,1100,杨培鸿,天则经济研究所,北京市,1100.0,,2006-01-01,F
6246,在两种不同理论框架下探讨通胀率路径的形成,经济学季刊,经济与管理,北京市,1100,赵震宇,清华大学,北京市,1100.0,,2006-01-01,F;F
6247,全球化与20世纪90年代以来东亚制造业的转移和重组,经济学季刊,经济与管理,北京市,1100,吕国钧,新加坡南洋理工大学,国外,9000.0,,2006-01-01,F;F
6248,中国的贸易扩张及其对亚太地区贸易增长的贡献,经济学季刊,经济与管理,北京市,1100,李坤望,南开大学,天津市,1200.0, 宋立刚,2006-01-01,F;F
6249,国际贸易和自然资源“诅咒”:中国的增长威胁到东南亚地区的发展了吗?,经济学季刊,经济与管理,北京市,1100,Ian Coxhead,美国威斯康星大学,国外,9000.0,,2006-01-01,F
6250,多元化经营与企业价值:我国上市公司多元化溢价的实证分析,经济学季刊,经济与管理,北京市,1100,苏冬蔚,暨南大学,广州市,4401.0,,2005-10-01,F;F
6251,水资源管理制度改革、农业生产与反贫困,经济学季刊,经济与管理,北京市,1100,王金霞,中国科学院,北京市,1100.0, 徐志刚; 黄季焜; Scott Rozelle,2005-10-01,F
6252,关于打击地下六合彩的策略研究,经济学季刊,经济与管理,北京市,1100,李刚,上海复旦大学,上海市,3100.0,,2005-10-01,D
6253,中国城镇就业所有制结构的演变:1988—2000年,经济学季刊,经济与管理,北京市,1100,李荻,美国密执安大学,国外,9000.0, 张俊森; 赵耀辉,2005-10-01,F;F
6254,后发优势、技术引进和落后国家的经济增长,经济学季刊,经济与管理,北京市,1100,林毅夫,北京大学,北京市,1100.0, 张鹏飞,2005-10-01,F;F
6255,电信竞争、呼叫外部性与接听方付费,经济学季刊,经济与管理,北京市,1100,佟健,辽宁大学,沈阳市,2101.0,,2005-10-01,F;F
6256,中国省区经济差距的内生制度根源,经济学季刊,经济与管理,北京市,1100,徐现祥,中山大学,广州市,4401.0, 李郇,2005-10-01,F;F
6257,报复性反倾销对外来反倾销起诉的抑制,经济学季刊,经济与管理,北京市,1100,阮峥,中国人民银行,北京市,1100.0,,2005-10-01,F;F
6258,分税制改革、财政分权与中国经济增长,经济学季刊,经济与管理,北京市,1100,张晏,复旦大学,上海市,3100.0, 龚六堂,2005-10-01,F;F
6259,贫困、不平等和农村非农产业的发展,经济学季刊,经济与管理,北京市,1100,朱农,武汉大学,武汉市,4201.0,,2005-10-01,F
6260,中国改革历程中的产出和价格波动:货币所扮演的角色,经济学季刊,经济与管理,北京市,1100,张茵,西北农林科技大学,咸阳市,6104.0, 万广华,2005-10-01,F
6261,换手率与股票收益:流动性溢价还是投机性泡沫?,经济学季刊,经济与管理,北京市,1100,张峥,北京大学,北京市,1100.0, 刘力,2006-04-01,F;F
6262,连续时间模型下的寿险需求和中国寿险市场的相关实证研究,经济学季刊,经济与管理,北京市,1100,朱文革,上海财经大学,上海市,3100.0,,2006-04-01,F;F
6263,发展的机制——《发展经济学——从贫困到富裕》述评,经济学季刊,经济与管理,北京市,1100,刘培林,国务院,北京市,1100.0, 谭永生,2006-04-01,F
6264,白领阶层的职务意识及其决定的主要原因,经济学季刊,经济与管理,北京市,1100,清川雪彦,日本一桥大学,国外,9000.0, 关权; 高田诚,2006-04-01,F
6265,我国中小投资者法律保护影响股权集中度的变化吗?,经济学季刊,经济与管理,北京市,1100,许年行,厦门大学,厦门市,3502.0, 吴世农,2006-04-01,F
6266,本土市场效应及其对中国省间生产和贸易的影响,经济学季刊,经济与管理,北京市,1100,张帆,美国纽约市政府,国外,9000.0, 潘佐红,2006-01-01,F
6267,异质性财富偏好和资产定价,经济学季刊,经济与管理,北京市,1100,陈彦斌,中国人民大学,北京市,1100.0, 周业安,2006-01-01,F;F
6268,投资银行声誉、IPO质量分布与发行制度创新,经济学季刊,经济与管理,北京市,1100,金晓斌,海通证券,上海市,3100.0, 吴淑琨; 陈代云,2006-01-01,F;F
6269,人员交替引起的信息损耗及其效应,经济学季刊,经济与管理,北京市,1100,张利风,浙江大学,杭州市,3301.0,,2006-01-01,F;F
